model_id,prop_id,comparison,gold_answer,qid,pair_id,direction,temperature,top_p,max_new_tokens,n,yes_count,no_count,unknown_count,refused_count,p_yes,p_no,p_unknown,p_refused,p_correct,majority_label
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,9c972fb9c0c88a6f866c1c243f7fc1a9d8dee08bf5e751249d200910d8469ed4_rev,9c972fb9c0c88a6f866c1c243f7fc1a9d8dee08bf5e751249d200910d8469ed4,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,a32b8f27aa82586b0e0ee55a20f7097d2975d9b37603c720d6c30e89e836d9b8_rev,a32b8f27aa82586b0e0ee55a20f7097d2975d9b37603c720d6c30e89e836d9b8,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,a9474b55187accea2eb29b7073763dc530221ac67aac30b50b0c3f6c3ad7d2b0_rev,a9474b55187accea2eb29b7073763dc530221ac67aac30b50b0c3f6c3ad7d2b0,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,ac00206ec8f9d834fc5b49396bbfb1655800d17500e3c3d18ca80942e8aa7ed5_rev,ac00206ec8f9d834fc5b49396bbfb1655800d17500e3c3d18ca80942e8aa7ed5,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,ad60e73cf0c3d0b5c3be8735d64f97f57af0ba3c7fef51d3f16f0c00a1feff32_rev,ad60e73cf0c3d0b5c3be8735d64f97f57af0ba3c7fef51d3f16f0c00a1feff32,rev,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,b2a50c6c3cdf63d0f5c4f081c67ea4b876d22e506b6cb8c7caafb420c25b7a24_rev,b2a50c6c3cdf63d0f5c4f081c67ea4b876d22e506b6cb8c7caafb420c25b7a24,rev,0.7,0.9,2000,10,7,2,1,0,0.7,0.2,0.1,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,b8a0fba991bf43b80c53c6d11582ee647033c8580d1fd6261f9e89a6ac0d3a52_rev,b8a0fba991bf43b80c53c6d11582ee647033c8580d1fd6261f9e89a6ac0d3a52,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,bb341bf524183afd7bb07efe91f9685142595fd0bf51ed3aa1ce7ab488477460_rev,bb341bf524183afd7bb07efe91f9685142595fd0bf51ed3aa1ce7ab488477460,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,bf5c4bee6d6c659fa689f9c9253926412e2d114ff72024e4eea52c0c232dd583_rev,bf5c4bee6d6c659fa689f9c9253926412e2d114ff72024e4eea52c0c232dd583,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,c1caab71631eceac96baee31e3ddcff32c4c386b1de669aab56c475901dc6659_rev,c1caab71631eceac96baee31e3ddcff32c4c386b1de669aab56c475901dc6659,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,c86bda16606cb7ad8f889f6e4d4b3f72185096d0dfedf7c2083f4619319a1cf6_rev,c86bda16606cb7ad8f889f6e4d4b3f72185096d0dfedf7c2083f4619319a1cf6,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,c9e2c3a099d34a601ca297a1ffd45bb979b4ceaed9228d86f563c000a9c53776_rev,c9e2c3a099d34a601ca297a1ffd45bb979b4ceaed9228d86f563c000a9c53776,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,ca9d77424bd6f590afd566469e7177c85f03b0e623f1a3c5a44af2f3989a706b_rev,ca9d77424bd6f590afd566469e7177c85f03b0e623f1a3c5a44af2f3989a706b,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,cb8a827c4e808f67cbdebc092110bbb3a28ea7f5d2ea9c1a74ad4d19e8f5244e_rev,cb8a827c4e808f67cbdebc092110bbb3a28ea7f5d2ea9c1a74ad4d19e8f5244e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,cbc36901cd00936e4e7085442bcc2031f58509ef7346146329c641a1dc0a2f20_rev,cbc36901cd00936e4e7085442bcc2031f58509ef7346146329c641a1dc0a2f20,rev,0.7,0.9,2000,10,6,2,2,0,0.6,0.2,0.2,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,cfa42debcaa894488b79d7079785ef823e892dc5dbbf5e83d366692d70d9aa4c_rev,cfa42debcaa894488b79d7079785ef823e892dc5dbbf5e83d366692d70d9aa4c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,d0433abeaae928744b1751a93737443404fd6e6a83e8938070072ad6499277b5_rev,d0433abeaae928744b1751a93737443404fd6e6a83e8938070072ad6499277b5,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,d1b5f39d762d7224a009bc3ff1cf43cfcbf4a41487e38a2d05376c5532392765_rev,d1b5f39d762d7224a009bc3ff1cf43cfcbf4a41487e38a2d05376c5532392765,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,d1e7490b440b2a2c203dd3deee0e1757acddb04fe2495967b3e29002a97055b2_rev,d1e7490b440b2a2c203dd3deee0e1757acddb04fe2495967b3e29002a97055b2,rev,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.3,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,d9cdf59d9026cc5380bff7e49e030aae0601a95b1869176f14ca5293ba1b9339_rev,d9cdf59d9026cc5380bff7e49e030aae0601a95b1869176f14ca5293ba1b9339,rev,0.7,0.9,2000,10,9,0,1,0,0.9,0.0,0.1,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,e42f56f58177e9abfe611a76d3b0de6bd85dcf418ae3631a46d58c2eef7d5d1e_rev,e42f56f58177e9abfe611a76d3b0de6bd85dcf418ae3631a46d58c2eef7d5d1e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,eaad663944c7409b3d81e7cc067f16b6f7d411847373871b15775d9e30eab62d_rev,eaad663944c7409b3d81e7cc067f16b6f7d411847373871b15775d9e30eab62d,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,eecb57b9eb699ea92567503f6b8e9664231fa1dbdeaeaf212eb8c4752b6d5b49_rev,eecb57b9eb699ea92567503f6b8e9664231fa1dbdeaeaf212eb8c4752b6d5b49,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,ef46087eacc399f590057adf314e5978738d25e50b29016947d404c56119280a_rev,ef46087eacc399f590057adf314e5978738d25e50b29016947d404c56119280a,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,f26d1a9adf625939d0eb77f7122b283d0ed038fb0aaa52017ca7380927145727_rev,f26d1a9adf625939d0eb77f7122b283d0ed038fb0aaa52017ca7380927145727,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,fe6367f46ecff40ef34025a5b1e989259855d5f5457ca46c4e4766f54db2c7c5_rev,fe6367f46ecff40ef34025a5b1e989259855d5f5457ca46c4e4766f54db2c7c5,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,YES,ff94555f3ca55b412f9bdbed1beae65f2c88b2ef4d9255eadfdea84bcc423f6b_rev,ff94555f3ca55b412f9bdbed1beae65f2c88b2ef4d9255eadfdea84bcc423f6b,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,lt,NO,d570c3d4ffc36e655c82f5c2fad8846ac888f7a34efc382e0e6c6ad07a280deb_rev,d570c3d4ffc36e655c82f5c2fad8846ac888f7a34efc382e0e6c6ad07a280deb,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,lt,YES,d570c3d4ffc36e655c82f5c2fad8846ac888f7a34efc382e0e6c6ad07a280deb_fwd,d570c3d4ffc36e655c82f5c2fad8846ac888f7a34efc382e0e6c6ad07a280deb,fwd,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,0c3843a5c8a10651d6d7e347b5fbbfdfa55ba55c0ee775e936812d31a590495f_fwd,0c3843a5c8a10651d6d7e347b5fbbfdfa55ba55c0ee775e936812d31a590495f,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,12f26251d04469f623ae0e78575b05f85d8b4a69ccac0a75c900f85250eb8252_fwd,12f26251d04469f623ae0e78575b05f85d8b4a69ccac0a75c900f85250eb8252,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,1593f327a5c21e8d53dc2ffe82b9e8f7bf37cbdc98ce2fc37abaab0a7013d07c_fwd,1593f327a5c21e8d53dc2ffe82b9e8f7bf37cbdc98ce2fc37abaab0a7013d07c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,176e60e90ff419d9984f658b6fdec8c6d84d87fcc21789ac9477355193ecd4c9_fwd,176e60e90ff419d9984f658b6fdec8c6d84d87fcc21789ac9477355193ecd4c9,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,1c61182b2ad23ee9a087cab924dea711b32ca09196ae0a4a06d02dbe9549920c_fwd,1c61182b2ad23ee9a087cab924dea711b32ca09196ae0a4a06d02dbe9549920c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,1c7fb229f7cddc239c1be7453f23d8bbcbbf1d4c2ca311655f1826e9cbe567b4_fwd,1c7fb229f7cddc239c1be7453f23d8bbcbbf1d4c2ca311655f1826e9cbe567b4,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,209870bf587857c904d4001c4e49fd0ba3616b943f5ab842978c2462f4c5288c_fwd,209870bf587857c904d4001c4e49fd0ba3616b943f5ab842978c2462f4c5288c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,216b539234a4d413fdbcc7ff66df8b2e7bed35549c2454c24ac7e1bbe65617cb_fwd,216b539234a4d413fdbcc7ff66df8b2e7bed35549c2454c24ac7e1bbe65617cb,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,2231003c9b7d978de97a7c5da75566d4a945e00ece4aaa7a5a803011e1f06830_fwd,2231003c9b7d978de97a7c5da75566d4a945e00ece4aaa7a5a803011e1f06830,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,235ddd38084b3a0bcb3e58fe407766a71264bee812e5a0127cb0a5af5d9feea9_fwd,235ddd38084b3a0bcb3e58fe407766a71264bee812e5a0127cb0a5af5d9feea9,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,255e2ef6a9edda8d8ff88d93241df74b4908cc2840d188389ab37a981f2f38f1_fwd,255e2ef6a9edda8d8ff88d93241df74b4908cc2840d188389ab37a981f2f38f1,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,25c306389583599c95a2efe03c1190948e6a25fcaaafffb0dba121ced2f6d4ba_fwd,25c306389583599c95a2efe03c1190948e6a25fcaaafffb0dba121ced2f6d4ba,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,28bd5aede263e67f6ede71e21aabe1e308409c6f7f68b9e56da0764ac2d8ac6e_fwd,28bd5aede263e67f6ede71e21aabe1e308409c6f7f68b9e56da0764ac2d8ac6e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,2a4e1d0d7a2cc2a911462ad2f6c9b52c1154a001fdd8ca4af012561bbe1d9a19_fwd,2a4e1d0d7a2cc2a911462ad2f6c9b52c1154a001fdd8ca4af012561bbe1d9a19,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,2e0e42e3458f9e4a0dd5fa9ba2bbea51a2eddc76e7925dbb1983892d8a986509_fwd,2e0e42e3458f9e4a0dd5fa9ba2bbea51a2eddc76e7925dbb1983892d8a986509,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,3092a16256eb077fb91242cb0525a086b72e9633aa3e72c53af5ed0de13bd63c_fwd,3092a16256eb077fb91242cb0525a086b72e9633aa3e72c53af5ed0de13bd63c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,31b943a4ea67f707322af8813adb428529cfda86dbbe1f2a959d82dedaeea263_fwd,31b943a4ea67f707322af8813adb428529cfda86dbbe1f2a959d82dedaeea263,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,33348c7668dd2cb4df4f930482eeb6e9f6a4ad396e73f87a2c5213ebff21ff75_fwd,33348c7668dd2cb4df4f930482eeb6e9f6a4ad396e73f87a2c5213ebff21ff75,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,3376dbfff2b84e75afe38bfe567340a4618d8d5bb466d146506ff2764cb80344_fwd,3376dbfff2b84e75afe38bfe567340a4618d8d5bb466d146506ff2764cb80344,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,346e1c4dcde833289daf5105784da72006785f972e5e483e430d009bf2866d5f_fwd,346e1c4dcde833289daf5105784da72006785f972e5e483e430d009bf2866d5f,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,358319d2555a186b91a1b73d453b725d53bd6a2a3e0e849e3a3a33e9ada91b42_fwd,358319d2555a186b91a1b73d453b725d53bd6a2a3e0e849e3a3a33e9ada91b42,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,376d15535946da619b9aa2b35ef7473212864fafbf3766035d532914bbcc0a83_fwd,376d15535946da619b9aa2b35ef7473212864fafbf3766035d532914bbcc0a83,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,378a5905822cb2c9a8726a9901fa2ac47b601319b9d8d0e2bb863028165b3256_fwd,378a5905822cb2c9a8726a9901fa2ac47b601319b9d8d0e2bb863028165b3256,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,3cbd42fc95dfd12130f4a0e6972ce0c7550adfb081f760afaca48de6b74f05b6_fwd,3cbd42fc95dfd12130f4a0e6972ce0c7550adfb081f760afaca48de6b74f05b6,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,4755fa6ba8ea0979753592dcb52dc2428550a7159a50cdc713728635a0804000_fwd,4755fa6ba8ea0979753592dcb52dc2428550a7159a50cdc713728635a0804000,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,4b453c0fc5fd510e2b54934d5a3174f873e73066e2f0643cb35585d321ce0887_fwd,4b453c0fc5fd510e2b54934d5a3174f873e73066e2f0643cb35585d321ce0887,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,4dfb4f0fc2c2e55249ed17e4749c8557a6c42e50d218a877d7182675ff16469e_fwd,4dfb4f0fc2c2e55249ed17e4749c8557a6c42e50d218a877d7182675ff16469e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,54a672e547708c095440de1557275bfe305e496384987f5fa549d50e2177ab39_fwd,54a672e547708c095440de1557275bfe305e496384987f5fa549d50e2177ab39,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,57b7530be76607b314d07e162a54072eebe21f008deb0ecff9341ae713f04b37_fwd,57b7530be76607b314d07e162a54072eebe21f008deb0ecff9341ae713f04b37,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,5a2f9ce6de0be0cb944cbfe39edc1c6478dd290d99e33d87f48f5dc1ceffd2f1_fwd,5a2f9ce6de0be0cb944cbfe39edc1c6478dd290d99e33d87f48f5dc1ceffd2f1,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,62391f9768e2e6b26da5138a271c8f7047a6ec60babae145788c9983023d3b73_fwd,62391f9768e2e6b26da5138a271c8f7047a6ec60babae145788c9983023d3b73,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,626758af72a41b3fe56eb137c0d2300ba6f7b129f32dfdc22d3c33b424cd6456_fwd,626758af72a41b3fe56eb137c0d2300ba6f7b129f32dfdc22d3c33b424cd6456,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,6817407bb4e773eb8b6d028b5cb94338fae152ba9ed419f72e6cde96a765b0f9_fwd,6817407bb4e773eb8b6d028b5cb94338fae152ba9ed419f72e6cde96a765b0f9,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,692c9800d873dafb1732e97dd3f9589c49987c0713ac5f1ef3f63a844afe2384_fwd,692c9800d873dafb1732e97dd3f9589c49987c0713ac5f1ef3f63a844afe2384,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,6a71e69df094c0c39c2b6ded29f3a7431b2f195392e899876395068983331ecf_fwd,6a71e69df094c0c39c2b6ded29f3a7431b2f195392e899876395068983331ecf,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,6ead09166f0de2a450645d2e7fa082e5d5596742d281695640383080d2ae20fe_fwd,6ead09166f0de2a450645d2e7fa082e5d5596742d281695640383080d2ae20fe,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,70bc1780ce5af3d0caec99c125c50a775871f0d047e7f7e2c67f3c616f31900e_fwd,70bc1780ce5af3d0caec99c125c50a775871f0d047e7f7e2c67f3c616f31900e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,71f6c049bf178d94b5b4f19645986593c563f67a4d52378b5dd3201840176658_fwd,71f6c049bf178d94b5b4f19645986593c563f67a4d52378b5dd3201840176658,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,7210059966f8709f4c0e9f6d0243e5776e88b7a91103ca16863e318d04ce1b7a_fwd,7210059966f8709f4c0e9f6d0243e5776e88b7a91103ca16863e318d04ce1b7a,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,7267180d187b6af049314f49c6383db3d5ca1378db322b01600a36218f40d8eb_fwd,7267180d187b6af049314f49c6383db3d5ca1378db322b01600a36218f40d8eb,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,740ac45fe079787c763f2acd9177c56ecfaac88dd1814a65ec4d1ce4253e001a_fwd,740ac45fe079787c763f2acd9177c56ecfaac88dd1814a65ec4d1ce4253e001a,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,755de7460c9d1d57503bfe6bf2828d936f5a4e1cf1518851a35c9bdc09753875_fwd,755de7460c9d1d57503bfe6bf2828d936f5a4e1cf1518851a35c9bdc09753875,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,89a8ec56d5f015a0732c967297d448175dcd57e85bb6f2c3653f535fe7bf03a2_fwd,89a8ec56d5f015a0732c967297d448175dcd57e85bb6f2c3653f535fe7bf03a2,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,8b6de4e34f3f9904d815294c89211b1b31006827f5c9628788dcd51dd307926d_fwd,8b6de4e34f3f9904d815294c89211b1b31006827f5c9628788dcd51dd307926d,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,8bb97176b59e679b932c7ea9e418b8a66ce3f37c7e7436e1bf6f46f35abf25be_fwd,8bb97176b59e679b932c7ea9e418b8a66ce3f37c7e7436e1bf6f46f35abf25be,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,8bf8af4a256573a83e02cfb3403be9977fbcd7dd37da21dd1ac0cfa442dd88dd_fwd,8bf8af4a256573a83e02cfb3403be9977fbcd7dd37da21dd1ac0cfa442dd88dd,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,8e355ac26dba4ae90d1a94eec920df21e90449fdb1a69ad5fcfcc1559ede8f35_fwd,8e355ac26dba4ae90d1a94eec920df21e90449fdb1a69ad5fcfcc1559ede8f35,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,8e8682001e5f5666f537064eab01b5a653ed1837826e5d1a3e5f9736b7101bdd_fwd,8e8682001e5f5666f537064eab01b5a653ed1837826e5d1a3e5f9736b7101bdd,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,911df138c85097269a52552f5564da9e4db6ef38d3fe0bc27b56693e0b53d11a_fwd,911df138c85097269a52552f5564da9e4db6ef38d3fe0bc27b56693e0b53d11a,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,9299775cf9e9bb88f8c3380a7c1cfe0ef8e13c7745780b0ddc9d38905c0601ce_fwd,9299775cf9e9bb88f8c3380a7c1cfe0ef8e13c7745780b0ddc9d38905c0601ce,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
