model_id,prop_id,comparison,pair_id,x_name,y_name,x_value,y_value,temperature,top_p,max_new_tokens,fwd_gold,rev_gold,fwd_n,rev_n,fwd_p_yes,rev_p_yes,fwd_p_no,rev_p_no,fwd_p_correct,rev_p_correct,fwd_majority_label,rev_majority_label,same_yes_no_majority,yes_yes_majority,no_no_majority,abs_p_yes_gap,abs_p_correct_gap
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,3d8a15953671151eea2108dbc690ed8056bcfb54918aee3798007fc5d9be7214,Hugh IV of Rodez,Pieter Bout,1212.0,1658.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,5b9a6d8e681b47f73396325e95f48131ab4484a810f94ec76e32f274223bc8d8,Johann Georg Zobel von Giebelstadt,Louis King,1543.0,1898.0,0.7,0.9,2000,YES,NO,10,10,0.4,0.2,0.6,0.8,0.4,0.8,NO,NO,True,False,True,0.2,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,6989ac58443ec6ba3941525d03520c3efeec90d8c02aef67c389177d2bc63709,Gervais de Château-du-Loir,Petru III of Moldavia,1007.0,1422.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,bbcd8f9bd4366e198f8eb721030434c65a8eaaa982ad17b9ece31f110c60d457,Roger Niger,Jacobus Voorda,1173.0,1698.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.1,0.0,0.9,1.0,0.9,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,04e86103f6946e1f627e129e5b669765436b7f6b0e962f5e4e076ae0edc70414,Abraham Trembley,Constance of Babenberg,1784.0,1243.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,0cce8e0ff39a26ac1037f3da1181bba8ab543e60523232c9308d4c4da47d5ff3,Caterina Martinelli,Georg Wenzeslaus von Knobelsdorff,1608.0,1753.0,0.7,0.9,2000,NO,YES,10,10,0.5,0.5,0.5,0.5,0.5,0.5,NO,NO,True,False,True,0.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,57f465e4c92a54aa154d9164c03a8b1450644f8da2e734269c1d28791d029319,Werner von Eppstein,Jacques Stella,1284.0,1657.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.0,0.8,1.0,0.8,0.0,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,aa942a7b3776e749886018e3ed35bc49ac5ce3103287de563e24a36c812ef364,Cornelis Geelvinck,"Ludwig I, Count of Württemberg-Urach",1689.0,1450.0,0.7,0.9,2000,YES,NO,10,10,0.9,0.2,0.1,0.8,0.9,0.8,YES,NO,False,False,False,0.7,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,b57c732695f2ca78da53e28aec4f945553155bd2092a1583d8bc96dcc9123631,Hippocrates of Chios,Yang Xiong,-410.0,18.0,0.7,0.9,2000,NO,YES,10,10,0.3,1.0,0.7,0.0,0.7,1.0,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,b99e0fe09af19a75e2f578d8a2aa4f312b6b11a346b96e795be654b5b3bc39fc,Duke Ferdinand of Brunswick-Wolfenbüttel,György Zápolya,1792.0,1526.0,0.7,0.9,2000,YES,NO,10,10,0.9,0.1,0.1,0.9,0.9,0.9,YES,NO,False,False,False,0.8,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,be8b5a19013193e4cee691bca7981fba011ef0500c44b80b51670e365afe1d26,Asma bint Shihab,Nicholas Eymerich,1087.0,1399.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,c50da5465ba17c0bab7adefb6fd1967e209640bcde495927ab1214129c6ebff2,Yu Cong,Sigebert III,881.0,656.0,0.7,0.9,2000,YES,NO,10,10,0.3,0.4,0.7,0.6,0.3,0.6,NO,NO,True,False,True,0.10000000000000003,0.3
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,ecd6d8079eb08c98541cef060c95a98309b4d72b9c7584fe64f4d43739fe5687,Duke Adolf Friedrich of Mecklenburg,Imam Birgivi,1969.0,1573.0,0.7,0.9,2000,YES,NO,10,10,0.6,0.0,0.3,1.0,0.6,1.0,YES,NO,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,ef3d3e7351cab9fd265a8ce07800a552515f4a026b2692f0ed2ddb689e141c8e,"Waleran de Beaumont, 1st Earl of Worcester","Christian Ulrich I, Duke of Württemberg-Oels",1166.0,1704.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,f97d436268f54a23ad0175645584176586455edd5e709797082adbd1e274c381,Heinrich von Lazan,Abraham Trembley,1420.0,1784.0,0.7,0.9,2000,NO,YES,10,10,0.1,0.4,0.9,0.6,0.9,0.4,NO,NO,True,False,True,0.30000000000000004,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,lt,75fb82e96d234d3232f67a7e9cd0211bb56863e8de9e5696a49a90a1e9d9a454,Roger I Trencavel,Guillaume de Harsigny,1150.0,1393.0,0.7,0.9,2000,YES,NO,10,10,0.8,0.6,0.2,0.4,0.8,0.4,YES,YES,True,True,False,0.20000000000000007,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,lt,933c0af0a753a44b06315b35b5773010bb499039e04a9f1602ddabc44c43d945,"Francesco III Gonzaga, Duke of Mantua",Jakob Ernst von Liechtenstein-Kastelkorn,1550.0,1747.0,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.1,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,lt,b474179eeed7db829d221d99b77061237bbee8ff27f02a0fb7d5ec98450e976f,"Waleran de Beaumont, 1st Earl of Worcester",Caterina Martinelli,1166.0,1608.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.2,0.0,0.8,1.0,0.8,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,3c090a5c1501d64dd234cefbda02e4e01b5ee60c61609d59640524558219c5c3,Beck's Sexx Laws,Pharrell Williams's Can I Have It Like That,36456,38633,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,56a8766e132c3a8c26de1fef4dbfc06e71d34be0c8b4ebcfe6374e9649b83d50,Snow Patrol's Starfighter Pilot,Sting's They Dance Alone (Cueca Solo),36337.0,32393.0,0.7,0.9,2000,YES,NO,10,10,0.7,0.9,0.3,0.1,0.7,0.1,YES,YES,True,True,False,0.20000000000000007,0.6
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,56adc8a022b849a0c54cc95a44b85c1492e15f96051a057219d70fadaf27eef7,James Blunt's When I Find Love Again,Tori Amos's Bliss,41896.0,36394.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.3,0.0,0.7,1.0,0.7,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,7866d8146fd6d214b4a7355f65947fd814af78f2146bb8e2bcd6f01aa776c6d1,TISM's (He'll Never Be An) Ol' Man River,Beady Eye's The Roller,34854,40564,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,b43c6f870f538f8fcc9a8bcad3db7b5a74bb69e68eb7a5d5d0d2b27087a97bd6,Bob Dylan's Last Thoughts on Woody Guthrie,Take That's Love Ain't Here Anymore,33321,34510,0.7,0.9,2000,NO,YES,10,10,0.4,0.3,0.6,0.6,0.6,0.3,NO,NO,True,False,True,0.10000000000000003,0.3
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,d619751ac934782f89d660cbdf48bdae4a54dea952c5c2a52371c19cf6eeccc6,Alesso's Is That for Me,Chip's Champion,43019.0,40578.0,0.7,0.9,2000,YES,NO,10,10,0.9,0.6,0.1,0.3,0.9,0.3,YES,YES,True,True,False,0.30000000000000004,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,gt,e8e63572f6aad43524311c3b2cc9b1cb8f85e2d533b48faa745232e7cf2e5e0e,Patti Page's Old Cape Cod,The Shadows's I Love You,20931,22243,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,lt,2e0592dcd2ba0f71c973b7167c456e2da722ee8030617201678c7a084bdf8522,Missy Elliott's Fighting Temptation,Jennifer Lopez's Papi,37849.0,40763.0,0.7,0.9,2000,YES,NO,10,10,0.3,0.4,0.7,0.5,0.3,0.5,NO,NO,True,False,True,0.10000000000000003,0.2
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,lt,51b8798e0dd62c2edd4876423d5b336ac22994ce3b0067146718648ecfded365,Ash's Candy,Jai Paul's BTSTU,37163.0,40652.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.7,0.0,0.3,1.0,0.3,YES,YES,True,True,False,0.30000000000000004,0.7
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,lt,596f243c6bb7aabcd9ac7682a4e22ac4cad4096f4db0f36da4e12b678fa0d5f2,Matthew Good Band's Hello Time Bomb,Erykah Badu's Turn Me Away (Get MuNNY),36415.0,40259.0,0.7,0.9,2000,YES,NO,10,10,0.4,0.1,0.6,0.9,0.4,0.9,NO,NO,True,False,True,0.30000000000000004,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,lt,e127a0f188eae08ca6a59b9b92a2578baabfa882140e9a1bf66db32496d5c8d4,Pavement's Carrot Rope Pt. 1,Voltaj's De la capăt,36294.0,41941.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.2,0.0,0.8,1.0,0.8,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-song-release,lt,ea71f36a36081e3f3bd34fa7b01b696df9e8c769a16cc60b5ce2ac89a10239f3,Cut Copy's Hearts on Fire,Ariana Grande's The Light Is Coming,39226.0,43269.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.5,0.0,0.5,1.0,0.5,YES,NO,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,0482805e2ee377881b5fbda775a7e35152cfa55c6e61cf95eab9d4ad4bf74d78,"Cynthiana, KY","Cuthbert, GA",38.386,31.7713,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,0.8,1.0,0.8,YES,NO,False,False,False,1.0,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,151660dd0d8231e2bec0ce6e4b2a0f704091fff96f9fa1c8921d402093c31c3b,"Rendon, TX","Maize, KS",32.5789,37.7749,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,2f729e7ca4b6d8566993c008bce0b88114becde1ca72dfb1d161c4d9c59c2119,"Wausau, WI","Lehighton, PA",44.962,40.8306,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,84136494e395f73582f3fa418bf9fb52a8c54aebac125bdaef218081de104d2d,"Vineyards, FL","Swainsboro, GA",26.2279,32.5866,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,9518c367b86b89bc716856090d4bae16b417f5e3dd1b7b0de5e7f7fd207b9754,"Vineyards, FL","Guyton, GA",26.2279,32.341,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,95e8c22834d637eceb435e05c6309d3daa52adebdc9e9bc394c3d0251cc62ab3,"Ojus, FL","Guyton, GA",25.9563,32.341,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,9f04e4e3fd2501542502b568cc6ac8158c0786d4162d4be72fd202ad346bf0b9,"Ojus, FL","Swainsboro, GA",25.9563,32.5866,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,a93dafcd14af4a859edd697d0a1350bf700c15046ba7b857e2aa2a755ce21c86,"Saxapahaw, NC","Bertram, TX",35.9489,30.7427,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,c4fee03486d85e60e05de7fd2f821810dcaff958a5dfd358e8120b05a921b0a9,"Vineyards, FL","Folly Beach, SC",26.2279,32.6692,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,gt,cbc1b1f59dc8ed8ed20a05afaf1ce471bf1ed3fe6eb48e36a7c943139c9934d2,"Bantam, CT","Adelphi, MD",41.7247,39.0017,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,lt,2d4118cd463a40176a44bd768d59605fdfb935c0a098de56e066f85a76bf937c,"Clint, TX","Rio Vista, CA",31.5901,38.1765,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,lt,ca1a506e05ce7b8ef99f54552a3dfe830b30a5ad7e79436f8ba8c57e6960db70,"Rib Mountain, WI","Deer River, MN",44.9195,47.3391,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,lt,cb5e7aee5b819434561146db4633fc16bab3632f38aa564031ce4cc4e1014062,"North Belle Vernon, PA","Pine Haven, WY",40.132,44.3534,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.2,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-lat,lt,e7e397175c7549578ce41c7593c83af0edbf02d6397bbd90c3566d992028fa33,"Knightsville, IN","Plain, WI",39.5253,43.2779,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.0,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,01abed85fbd6b1ded04247d44bfd3e12b1c71b9e7e2ea07c9df8d526a940dda5,"Fortuna, CA","Mogul, NV",-124.1419,-119.923,0.7,0.9,2000,NO,YES,10,10,0.2,0.5,0.8,0.5,0.8,0.5,NO,YES,False,False,False,0.3,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,2a32644d12c7e5b32d62dfb0d112d6de5049de5c8af0f5f6ce83cb243b2b5444,"Wilmington Manor, DE","Grand Haven, MI",-75.5849,-86.2201,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,473ae962e8706e82aca3e117303c669da4f63be5f561835bfcd9fb03783d8137,"Murray, UT","Boyes Hot Springs, CA",-111.8874,-122.4888,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,4b62734b0e5d10036d44afb657a69a233e85e45d29755c82d19378db532a0534,"Coal Grove, OH","Garden Prairie, IL",-82.6423,-88.7178,0.7,0.9,2000,YES,NO,10,10,0.9,0.2,0.1,0.8,0.9,0.8,YES,NO,False,False,False,0.7,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,651416250d4b2780f96e4d77fb361a3b5c8906d77de5c5e0e762d8e3dc702d95,"Crowell, TX","Pickensville, AL",-99.7241,-88.2744,0.7,0.9,2000,NO,YES,10,10,0.3,1.0,0.7,0.0,0.7,1.0,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,744524c2eb99889f61cc6a2689ab41e1d2d1f98c916da86605ff811acfe073a0,"Mount Auburn, IL","Hawk Run, PA",-89.2608,-78.2042,0.7,0.9,2000,NO,YES,10,10,0.2,1.0,0.8,0.0,0.8,1.0,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,76c4b100558da22ed7e58dc0636f88105ef4c6351e19854e1e16ec4b9fd5ead5,"Plattsburgh, NY","Valrico, FL",-73.4563,-82.2293,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,b0062e739cba8784923891845a5dc87385ec57c6ad0bcefdb75966083fc43133,"Reynolds Heights, PA","Leeds, AL",-80.4032,-86.5639,0.7,0.9,2000,YES,NO,10,10,0.7,0.3,0.3,0.7,0.7,0.7,YES,NO,False,False,False,0.39999999999999997,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,bb2eb00a63e7ea30c3fdd57a066b54972a9f5410ea6e42730841e0cc3337a5ff,"Mauricetown, NJ","Tavares, FL",-75.0097,-81.7352,0.7,0.9,2000,YES,NO,10,10,0.7,0.2,0.3,0.8,0.7,0.8,YES,NO,False,False,False,0.49999999999999994,0.10000000000000009
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,gt,d8e4645730752060e8c3ddb06e1e53548053c284b5141cd16744620dcbd28377,"Tontitown, AR","La Vergne, TN",-94.2457,-86.5586,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,lt,29ef8b2b7f04bf4bf3f571d5d413eb1b797ab6a4780f8e92e6c546674d424750,"Helotes, TX","Bella Villa, MO",-98.696,-90.2855,0.7,0.9,2000,YES,NO,10,10,0.8,0.4,0.1,0.6,0.8,0.6,YES,NO,False,False,False,0.4,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-city-long,lt,8957f26c3a5712b916625b39bdb4fc3e4e29998288d7a9b160796a1b2f718e18,"Fort Rucker, AL","Oakboro, NC",-85.7154,-80.3339,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.2,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,494d0512ebaa99e6590f318448e7f8724a2ab24134ec6422f7652aa8a6605bfd,"Wittenberg University, OH","Calvin University, MI",39.935,42.930277777,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,577194458a3f8a00887ea84e75c3581d9915153b35d3d7f37812d043e5e067fc,"Clayton State University, GA","Johnson University, TN",33.5944,35.9362,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,86144330368e1a257a083fca759bcfc15bd64fa12d78c2c63bb37c3657285dbe,"University of Mississippi Medical Center School of Dentistry, MS","Bethel University, TN",32.329088,36.1425,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,8ecb877ca2a71b8cad59fd9da144170ae426dcba342bdcee1b71510faf58adc0,"Webb Institute, NY","University of North Carolina at Pembroke, NC",40.884444444,34.6876,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,b7906cd33f2c688d6cd837412889aa51502aa544e135c44e8e148166f369a7e6,"University of North Carolina Wilmington, NC","Franciscan University of Steubenville, OH",34.225833333,40.3773,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,bec658299655ca4b60580e6241041b2b3b21d3a0d81a5c40f8b0659960f79d0d,"Averett University, VA","PennWest Edinboro, PA",36.5789,41.87,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,cece5b87e7c94df8eedf6a880e35a632d8ca038537efee5eea98d977be530e2e,"Lynn University, FL","Georgia Southern University-Armstrong Campus, GA",26.385,31.979,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,d22ad38d727a41d7f4a62d8b9a23208f655f84e54f5abd21f5b7889e1369632a,"Ohio Dominican University, OH","Whitacre College of Engineering, TX",39.9927,33.587172,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,dd3f0df7c719d3251ab70d8d89ba5166fd1e8f487852d94a327954e095c36678,"Waynesburg University, PA","National Paralegal College, AZ",39.9,33.530868,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,e4047aa1db584393db254e7a2ec70188c76a9747845c368852670c551cedd534,"Lindenwood University–Belleville, IL","University of Wisconsin–River Falls, WI",38.5215,44.8534,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,gt,f2653a986d1b2d85dff1cd10dc3284d6f9babeefea077849e660974c1f9adeb0,"Johnson University, TN","Indiana University – Purdue University Columbus, IN",35.9362,39.251,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,lt,13cda5c5c24562a59e96810af0acf589bac14e93a0303d970053117347124809,"Brown College, MN","Central Washington University, WA",44.865,47.002,0.7,0.9,2000,YES,NO,10,10,0.0,0.0,0.9,0.8,0.0,0.8,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,lt,1f5cb98927c8a36ce380889468f57a78e9628400105cc1c72efb1edddaee755c,"Thomas More University, KY","Benedictine University, IL",39.0217,41.7772,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,lt,3f54c6cc2c42c2b37992153e949bb249933c1e52bb9e18e4c46e705211afd554,"Lindenwood University–Belleville, IL","Westfield State University, MA",38.5215,42.1314,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,lt,8a13898ec645eb90886207f82e37e33f5fb72825d694cf73789888f212c7e784,"Northcentral University, AZ","California State University, Fresno, CA",33.64123,36.813333333,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.2,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-lat,lt,d2ec80a232ce5ca9e7fd8b1345c6078b8458f830582a7863bd1789efa7279140,"University of Virginia Center for Politics, VA","Ball State University, IN",38.0475,40.1983,0.7,0.9,2000,YES,NO,10,10,0.8,0.4,0.2,0.6,0.8,0.6,YES,NO,False,False,False,0.4,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,332aa137fe2e93c29267ae198ccf0f11044d556ae699eda31ceb35ed5596b186,"Newman University, Wichita, KS","Indiana University Southeast, IN",-97.3783,-85.8192,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,6769db7acf0cd11412270c104a3db05f0a3d6c5f55688004fdf836dc19de017e,"University of Advancing Technology, AZ","Concordia University Portland, OR",-111.9760175,-122.637,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,84f0f233fbad9b1291b8b28dba119618037e963d4959495935ab535a5181433b,"Mary Allen Seminary, TX","Alcorn State University, MS",-95.46147021,-91.14111,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,0.8,0.4,0.8,0.6,NO,YES,False,False,False,0.6,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,a36f3ca008c7efdcde4f87fc525883dda89bc5093225b34778b31798cda3fd15,"Lewis University, IL","Midwestern State University of Texas, TX",-88.08045,-98.5221,0.7,0.9,2000,YES,NO,10,10,0.5,0.0,0.5,1.0,0.5,1.0,YES,NO,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,aea9343009ab2f3c6df350fe3536d80b7bdf55b99c96b7371354ec68cc9b3a60,"Clarkson University, NY","Cornerstone University, MI",-74.9991,-85.593055555,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
